dataset,split,index,gt_present,pred_present_instance,pred_present_area,image_score,max_prob,pred_fg_fraction,pixel_f1,pixel_iou,pixel_precision,pixel_recall
landslide4sense,val,217,1,1,1,0.9722610712051392,0.9722610712051392,0.00067138671875,0.04663774371147156,0.02387562394142151,0.9772727489471436,0.02388888970017433
landslide4sense,val,218,0,0,0,0.0,0.00042473836219869554,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,219,0,0,0,0.0,0.00047881656792014837,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,220,0,0,0,0.0,0.03155171871185303,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,221,0,0,0,0.0,0.0006701077800244093,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,222,1,1,1,1.0,1.0,0.0125885009765625,0.6326227188110352,0.46265408396720886,0.7733333110809326,0.5352349281311035
landslide4sense,val,223,1,1,1,1.0,1.0,0.0471038818359375,0.6876872777938843,0.5240269899368286,0.8548752665519714,0.5751961469650269
landslide4sense,val,224,1,1,1,0.9979002475738525,0.9979002475738525,0.0003204345703125,0.12034384161233902,0.06402439624071121,1.0,0.06402439624071121
landslide4sense,val,225,1,1,1,1.0,1.0,0.0025634765625,0.6484375,0.4797687828540802,0.988095223903656,0.48255813121795654
landslide4sense,val,226,0,0,0,0.0,0.005478671286255121,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,227,0,0,0,0.0,0.0001962795649887994,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,228,0,0,0,0.0,0.00044667968177236617,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,229,1,1,1,1.0,1.0,0.0162811279296875,0.6531713604927063,0.48496994376182556,0.6804123520851135,0.6280276775360107
landslide4sense,val,230,0,0,0,0.0,0.00017669746011961251,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,231,1,1,1,1.0,1.0,0.054901123046875,0.7261146306991577,0.5699999928474426,0.7287381887435913,0.7235099077224731
landslide4sense,val,232,1,0,0,0.0,0.00045360950753092766,0.0,2.5000000292152436e-08,2.5000000292152436e-08,1.0,2.5000000292152436e-08
landslide4sense,val,233,1,1,1,1.0,1.0,0.1426239013671875,0.849642276763916,0.7385895848274231,0.8829571008682251,0.8187500238418579
landslide4sense,val,234,1,0,0,0.0,0.008011250756680965,0.0,9.259259137195386e-09,9.259259137195386e-09,1.0,9.259259137195386e-09
landslide4sense,val,235,1,1,1,0.9999985694885254,0.9999985694885254,0.005126953125,0.3400000035762787,0.20481927692890167,0.3035714328289032,0.3863636255264282
landslide4sense,val,236,1,1,1,1.0,1.0,0.0052032470703125,0.76897132396698,0.6246575117111206,0.6686217188835144,0.9047619104385376
landslide4sense,val,237,0,0,0,0.0,0.00013412821863312274,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,238,1,1,1,1.0,1.0,0.0052490234375,0.6578947305679321,0.4901960790157318,0.7267441749572754,0.6009615659713745
landslide4sense,val,239,1,1,1,1.0,1.0,0.1470489501953125,0.676412045955658,0.5110442638397217,0.6169970035552979,0.7484894394874573
landslide4sense,val,240,1,1,1,1.0,1.0,0.04412841796875,0.5156940817832947,0.34743112325668335,0.8067081570625305,0.3789798617362976
landslide4sense,val,241,1,1,1,1.0,1.0,0.002960205078125,0.5090909004211426,0.3414634168148041,0.7216494679450989,0.3932584226131439
landslide4sense,val,242,0,1,1,0.9999990463256836,0.9999990463256836,0.000518798828125,2.9411765467557416e-08,2.9411765467557416e-08,2.9411765467557416e-08,1.0
landslide4sense,val,243,1,1,1,1.0,1.0,0.010894775390625,0.8654124736785889,0.7627550959587097,0.83753502368927,0.8952096104621887
landslide4sense,val,244,0,0,0,0.0,0.0006835160311311483,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,245,0,0,0,0.0,0.0008031773613765836,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,246,1,1,1,0.9999997615814209,0.9999997615814209,0.0003509521484375,0.010443867184221745,0.005249346140772104,0.08695655316114426,0.005555558018386364
landslide4sense,val,247,0,0,0,0.0,0.0005755629972554743,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,248,0,0,0,0.0,0.2606895864009857,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,249,1,1,1,1.0,1.0,0.0700836181640625,0.6130300760269165,0.4419923424720764,0.6279120445251465,0.5988371968269348
landslide4sense,val,250,0,0,0,0.0,0.0005319432239048183,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,251,0,0,0,0.0,0.9148555397987366,9.1552734375e-05,1.6666663782416435e-07,1.6666663782416435e-07,1.6666663782416435e-07,1.0
landslide4sense,val,252,1,1,1,1.0,1.0,0.1075592041015625,0.8046647310256958,0.6731707453727722,0.841821551322937,0.7706493735313416
landslide4sense,val,253,1,1,1,1.0,1.0,0.0025482177734375,0.4573991000652313,0.29651162028312683,0.3053892254829407,0.9107142686843872
landslide4sense,val,254,0,1,1,1.0,1.0,0.0011138916015625,1.3698629786063066e-08,1.3698629786063066e-08,1.3698629786063066e-08,1.0
landslide4sense,val,255,0,1,1,0.9998940229415894,0.9998940229415894,0.0008697509765625,1.7543859698321285e-08,1.7543859698321285e-08,1.7543859698321285e-08,1.0
landslide4sense,val,256,0,0,0,0.0,0.001140445121563971,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,257,1,1,1,1.0,1.0,0.148345947265625,0.7515448331832886,0.6019798517227173,0.6630322933197021,0.8673304915428162
landslide4sense,val,258,1,1,1,1.0,1.0,0.0009002685546875,0.7482014298439026,0.5977011322975159,0.8813559412956238,0.6499999761581421
landslide4sense,val,259,1,1,1,1.0,1.0,0.03179931640625,0.19336219131946564,0.10702875256538391,0.12859885394573212,0.3895348906517029
landslide4sense,val,260,0,0,0,0.0,0.0005910178879275918,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,261,0,0,0,0.0,0.0005657456931658089,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,262,1,1,1,1.0,1.0,0.0405731201171875,0.7164552807807922,0.5581849217414856,0.8604738712310791,0.6137338876724243
landslide4sense,val,263,0,0,0,0.0,0.0002230564277851954,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,264,1,1,1,1.0,1.0,0.208831787109375,0.7085615396499634,0.5486606955528259,0.7468215823173523,0.674030601978302
landslide4sense,val,265,1,1,1,1.0,1.0,0.0116729736328125,0.6333615779876709,0.46344485878944397,0.4888888895511627,0.8990384340286255
landslide4sense,val,266,1,1,1,1.0,1.0,0.1093597412109375,0.7574708461761475,0.609620213508606,0.7480117082595825,0.7671722769737244
landslide4sense,val,267,1,1,1,1.0,1.0,0.0251007080078125,0.6627615094184875,0.495619535446167,0.7221884727478027,0.6123711466789246
landslide4sense,val,268,1,1,1,1.0,1.0,0.009857177734375,0.37584906816482544,0.2314126342535019,0.7708978056907654,0.24850299954414368
landslide4sense,val,269,1,1,1,1.0,1.0,0.012359619140625,0.4231918752193451,0.2683851420879364,0.8740741014480591,0.27917981147766113
landslide4sense,val,270,1,1,1,1.0,1.0,0.0102081298828125,0.8234280943870544,0.6998535990715027,0.7144992351531982,0.9715447425842285
landslide4sense,val,271,0,0,0,0.0,0.1434529721736908,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,272,1,1,1,1.0,1.0,0.3409271240234375,0.8416581153869629,0.7266059517860413,0.9355502724647522,0.7648931741714478
landslide4sense,val,273,1,0,0,0.0,0.00017303338972851634,0.0,7.575757798861105e-09,7.575757798861105e-09,1.0,7.575757798861105e-09
landslide4sense,val,274,0,0,0,0.0,0.012637026607990265,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,275,1,1,1,1.0,1.0,0.027435302734375,0.5849977731704712,0.41342535614967346,0.7330366969108582,0.48670604825019836
landslide4sense,val,276,1,1,1,1.0,1.0,0.0046234130859375,0.799414336681366,0.6658536791801453,0.9009901285171509,0.7184210419654846
landslide4sense,val,277,1,1,1,1.0,1.0,0.0061492919921875,0.45017921924591064,0.29047179222106934,0.7791563272476196,0.3165322542190552
landslide4sense,val,278,0,0,0,0.0,0.0006575210718438029,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,279,0,0,0,0.0,0.0011283024214208126,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,280,1,1,1,1.0,1.0,0.336456298828125,0.8076626062393188,0.6773775219917297,0.8059410452842712,0.8093914985656738
landslide4sense,val,281,1,1,1,0.9993410706520081,0.9993410706520081,0.000335693359375,0.37288135290145874,0.2291666865348816,1.0,0.2291666865348816
landslide4sense,val,282,0,0,0,0.0,0.0016790720401331782,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,283,1,1,1,1.0,1.0,0.013641357421875,0.5938758850097656,0.42234957218170166,0.8243848085403442,0.4641057848930359
landslide4sense,val,284,1,1,1,1.0,1.0,0.0577850341796875,0.7063776850700378,0.5460463166236877,0.753102719783783,0.6651119589805603
landslide4sense,val,285,1,1,1,1.0,1.0,0.1161651611328125,0.8289033770561218,0.7078009843826294,0.8950479626655579,0.771862268447876
landslide4sense,val,286,1,1,1,1.0,1.0,0.0024261474609375,0.4891640841960907,0.3237704932689667,0.49685534834861755,0.48170730471611023
landslide4sense,val,287,1,1,1,0.9999997615814209,0.9999997615814209,0.000579833984375,0.23178808391094208,0.13108614087104797,0.9210526347160339,0.13257575035095215
landslide4sense,val,288,1,1,1,1.0,1.0,0.005767822265625,0.6363636255264282,0.46666666865348816,0.5,0.875
landslide4sense,val,289,1,1,1,1.0,1.0,0.00469970703125,0.5810810923576355,0.4095238149166107,0.8376623392105103,0.4448275864124298
landslide4sense,val,290,1,1,1,1.0,1.0,0.0937957763671875,0.673686146736145,0.5079387426376343,0.59329754114151,0.779273509979248
landslide4sense,val,291,1,0,0,0.0,0.001091211335733533,0.0,5.353318899281589e-10,5.353318899281589e-10,1.0,5.353318899281589e-10
landslide4sense,val,292,0,0,0,0.0,0.0010396220022812486,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,293,1,1,1,1.0,1.0,0.0332183837890625,0.71330326795578,0.5543678402900696,0.6908589601516724,0.7372549176216125
landslide4sense,val,294,1,1,1,1.0,1.0,0.002593994140625,0.6824034452438354,0.5179153084754944,0.9352940917015076,0.537162184715271
landslide4sense,val,295,0,0,0,0.0,0.0008541465504094958,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,296,1,1,1,1.0,1.0,0.1231231689453125,0.8017587661743164,0.6691129803657532,0.7796505093574524,0.8251574039459229
landslide4sense,val,297,0,0,0,0.0,0.0026690708473324776,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,298,0,0,0,0.0,0.8287657499313354,6.103515625e-05,2.499999425253918e-07,2.499999425253918e-07,2.499999425253918e-07,1.0
landslide4sense,val,299,0,0,0,0.0,4.2724524973891675e-05,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,300,1,1,1,1.0,1.0,0.0027313232421875,0.6388206481933594,0.4693140685558319,0.7262569665908813,0.5701754093170166
landslide4sense,val,301,1,1,1,1.0,1.0,0.0061492919921875,0.48744186758995056,0.3222632110118866,0.6501240730285645,0.3898809552192688
landslide4sense,val,302,1,1,1,1.0,1.0,0.0077056884765625,0.3414634168148041,0.20588235557079315,0.9564356207847595,0.20783132314682007
landslide4sense,val,303,1,1,1,1.0,1.0,0.016845703125,0.37784090638160706,0.2329246997833252,0.24094203114509583,0.875
landslide4sense,val,304,0,0,0,0.0,0.8569380640983582,0.0002593994140625,5.8823523829687474e-08,5.8823523829687474e-08,5.8823523829687474e-08,1.0
landslide4sense,val,305,0,1,1,1.0,1.0,0.0012664794921875,1.2048192665758961e-08,1.2048192665758961e-08,1.2048192665758961e-08,1.0
landslide4sense,val,306,1,1,1,1.0,1.0,0.1023712158203125,0.7990736365318298,0.6653810143470764,0.8485616445541382,0.7550398111343384
landslide4sense,val,307,1,1,1,1.0,1.0,0.2613677978515625,0.7627833485603333,0.6165317296981812,0.7023760676383972,0.8345588445663452
landslide4sense,val,308,1,1,1,1.0,1.0,0.0135345458984375,0.9235702753067017,0.857994019985199,0.9740698933601379,0.8780487775802612
landslide4sense,val,309,1,1,1,1.0,1.0,0.0372161865234375,0.42679518461227417,0.27129027247428894,0.9077490568161011,0.27898186445236206
landslide4sense,val,310,0,0,0,0.0,0.0001945055992109701,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,311,0,0,0,0.0,0.0021344723645597696,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,312,1,0,0,0.0,0.0007090602302923799,0.0,3.571428308646318e-08,3.571428308646318e-08,1.0,3.571428308646318e-08
landslide4sense,val,313,1,1,1,1.0,1.0,0.04046630859375,0.6942752599716187,0.5317164063453674,0.8597285151481628,0.5822267532348633
landslide4sense,val,314,0,0,0,0.0,0.0001867604732979089,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,315,1,1,1,1.0,1.0,0.0233917236328125,0.6701251268386841,0.5039008855819702,0.7162426710128784,0.6295871734619141
landslide4sense,val,316,1,1,1,1.0,1.0,0.01031494140625,0.8051282167434692,0.6738197207450867,0.9289940595626831,0.7104072570800781
landslide4sense,val,317,1,1,1,1.0,1.0,0.0382080078125,0.8190909028053284,0.6936104893684387,0.719648540019989,0.950421929359436
landslide4sense,val,318,1,1,1,1.0,1.0,0.040740966796875,0.7760154604911804,0.6340075731277466,0.7513108849525452,0.8023999929428101
landslide4sense,val,319,1,1,1,1.0,1.0,0.055908203125,0.8190966844558716,0.6936187744140625,0.9107532501220703,0.7442016005516052
landslide4sense,val,320,0,1,1,1.0,1.0,0.00177001953125,8.620689939675685e-09,8.620689939675685e-09,8.620689939675685e-09,1.0
landslide4sense,val,321,1,1,1,1.0,1.0,0.0013275146484375,0.6831275820732117,0.518750011920929,0.954023003578186,0.5320512652397156
landslide4sense,val,322,1,1,1,1.0,1.0,0.0413665771484375,0.7006842494010925,0.5392717719078064,0.6610106825828552,0.7454242706298828
landslide4sense,val,323,0,0,0,0.0,0.00718270055949688,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,324,0,0,0,0.0,0.001394069055095315,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,325,0,1,1,0.9994388222694397,0.9994388222694397,0.0016326904296875,9.345794360626769e-09,9.345794360626769e-09,9.345794360626769e-09,1.0
landslide4sense,val,326,0,0,0,0.0,0.0017135603120550513,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,327,0,0,0,0.0,0.0011115050874650478,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,328,0,1,1,0.9999998807907104,0.9999998807907104,0.00054931640625,2.7777778299764577e-08,2.7777778299764577e-08,2.7777778299764577e-08,1.0
landslide4sense,val,329,0,0,0,0.0,0.00018631828424986452,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,330,1,1,1,1.0,1.0,0.0995025634765625,0.8084000945091248,0.6784157156944275,0.8589173555374146,0.7634950876235962
landslide4sense,val,331,1,1,1,1.0,1.0,0.0071563720703125,0.5964412689208984,0.4249492883682251,0.8933901786804199,0.4476495683193207
landslide4sense,val,332,0,0,0,0.0,0.0004591890028677881,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,333,1,1,1,1.0,1.0,0.0111846923828125,0.6666666865348816,0.5,0.6425647735595703,0.6926470398902893
landslide4sense,val,334,1,1,1,1.0,1.0,0.01959228515625,0.40721648931503296,0.2556634247303009,0.36915886402130127,0.45402297377586365
landslide4sense,val,335,0,0,0,0.0,0.00040650879964232445,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,336,0,1,1,1.0,1.0,0.00067138671875,2.2727272508404894e-08,2.2727272508404894e-08,2.2727272508404894e-08,1.0
landslide4sense,val,337,1,1,1,1.0,1.0,0.0085601806640625,0.21066153049468994,0.11773151159286499,0.2923351228237152,0.16465863585472107
landslide4sense,val,338,1,0,0,0.0,0.33315086364746094,0.0,9.99999993922529e-09,9.99999993922529e-09,1.0,9.99999993922529e-09
landslide4sense,val,339,0,0,0,0.0,0.0004709397617261857,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,340,1,1,1,1.0,1.0,0.1461334228515625,0.7872248888015747,0.6491103768348694,0.6704604625701904,0.9532363414764404
landslide4sense,val,341,0,0,0,0.0,0.00042943868902511895,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,342,1,1,1,1.0,1.0,0.005279541015625,0.7764706015586853,0.6346153616905212,0.9537572264671326,0.6547619104385376
landslide4sense,val,343,0,0,0,0.0,0.0005069158505648375,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,344,0,0,0,0.0,0.001304037170484662,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,345,0,0,0,0.0,4.577870276989415e-05,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,346,1,1,1,1.0,1.0,0.0354766845703125,0.6420562267303467,0.47281503677368164,0.8004301190376282,0.5360022783279419
landslide4sense,val,347,1,1,1,1.0,1.0,0.016937255859375,0.6143396496772766,0.44335511326789856,0.7333333492279053,0.5285714268684387
landslide4sense,val,348,0,0,0,0.0,8.071085903793573e-05,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,349,1,1,1,1.0,1.0,0.03143310546875,0.8287321329116821,0.7075513005256653,0.7868931889533997,0.8752699494361877
landslide4sense,val,350,1,1,1,1.0,1.0,0.0088043212890625,0.7825261354446411,0.6427457332611084,0.7140381336212158,0.8655462265014648
landslide4sense,val,351,1,1,1,1.0,1.0,0.0048828125,0.9192546606063843,0.8505747318267822,0.925000011920929,0.9135802388191223
landslide4sense,val,352,1,1,1,1.0,1.0,0.052490234375,0.811326265335083,0.6825475096702576,0.8037790656089783,0.8190165758132935
landslide4sense,val,353,1,1,1,1.0,1.0,0.226104736328125,0.8561639189720154,0.7485023140907288,0.8684707880020142,0.8442009687423706
landslide4sense,val,354,1,1,1,1.0,1.0,0.0536651611328125,0.6691972613334656,0.5028523206710815,0.8521467447280884,0.5509191155433655
landslide4sense,val,355,1,1,1,1.0,1.0,0.0456085205078125,0.7338725328445435,0.579619824886322,0.6222816705703735,0.8942307829856873
landslide4sense,val,356,1,1,1,1.0,1.0,0.0037841796875,0.6120218634605408,0.4409448802471161,0.9032257795333862,0.4628099203109741
landslide4sense,val,357,1,1,1,1.0,1.0,0.0191497802734375,0.41580694913864136,0.2624724209308624,0.9474103450775146,0.266353040933609
landslide4sense,val,358,1,1,1,1.0,1.0,0.13623046875,0.6054502129554749,0.4341546297073364,0.4578852951526642,0.8933566212654114
landslide4sense,val,359,0,0,0,0.0,0.08286193013191223,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,360,0,0,0,0.0,0.0023206109181046486,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,361,0,0,0,0.0,4.058962076669559e-05,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,362,0,1,1,1.0,1.0,0.0010223388671875,1.4925372937568682e-08,1.4925372937568682e-08,1.4925372937568682e-08,1.0
landslide4sense,val,363,0,0,0,0.0,0.0006801604176871479,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,364,1,1,1,1.0,1.0,0.0247955322265625,0.6417518258094788,0.4724849462509155,0.6763076782226562,0.6105555295944214
landslide4sense,val,365,1,1,1,1.0,1.0,0.005645751953125,0.7371273636817932,0.5836910009384155,0.7351351380348206,0.739130437374115
landslide4sense,val,366,1,1,1,1.0,1.0,0.0054931640625,0.6531791687011719,0.4849785268306732,0.6277777552604675,0.6807228922843933
landslide4sense,val,367,1,1,1,1.0,1.0,0.0516357421875,0.7600551247596741,0.6129748821258545,0.8153073191642761,0.7118163108825684
landslide4sense,val,368,0,0,0,0.0,0.001257350668311119,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,369,0,0,0,0.0,0.0007190016913227737,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,370,1,1,1,1.0,1.0,0.01202392578125,0.8812664747238159,0.7877358198165894,0.8477157354354858,0.9175823926925659
landslide4sense,val,371,1,1,1,1.0,1.0,0.0815887451171875,0.7611066699028015,0.6143439412117004,0.6199738383293152,0.9854339957237244
landslide4sense,val,372,0,0,0,0.0,0.000383215956389904,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,373,1,1,1,1.0,1.0,0.0762786865234375,0.712181568145752,0.5530139803886414,0.768953800201416,0.6632159948348999
landslide4sense,val,374,0,0,0,0.0,0.002342142630368471,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,375,0,0,0,0.0,0.16515102982521057,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,376,1,1,1,1.0,1.0,0.24658203125,0.7189401984214783,0.5612073540687561,0.5994430780410767,0.8979421854019165
landslide4sense,val,377,1,1,1,1.0,1.0,0.0076904296875,0.8033175468444824,0.6712871193885803,0.6726190447807312,0.9970588088035583
landslide4sense,val,378,0,0,0,0.0,0.0018754516495391726,0.0,1.0,1.0,1.0,1.0
landslide4sense,val,379,0,0,0,0.0,0.00031480027246288955,0.0,1.0,1.0,1.0,1.0
